week_day,hour,rout_count,temperature,visibility,humidity,distance
2,16,18,278,10000,77,1683.399503
1,9,95,277,9000,93,89.60740561
1,9,63,273,10000,57,2439.507995
5,13,41,278,10000,80,19.81397695
3,12,59,276,10000,69,235.0673511
2,11,24,275,10000,74,812.9605968
5,13,24,276,10000,47,732.6440814
3,19,48,279,10000,52,843.2492738
5,15,31,279,10000,81,728.1913747
4,16,47,287,10000,22,1110.932939
3,7,28,271,10000,79,362.3774959
5,17,128,277,10000,44,160.2886289
5,11,18,274,10000,50,5.163293382
1,18,95,282,10000,24,536.0459539
1,14,26,280,10000,52,627.2416665
3,10,41,275,10000,69,39.54154881
5,12,31,278,10000,80,672.5311258
1,12,41,279,10000,82,82.47184025
4,19,12,286,10000,24,273.2199611
2,9,24,274,10000,74,46.72408292
3,8,24,271,10000,86,70.59772011
5,15,128,279,10000,81,990.133552
3,7,26,271,10000,79,5.597158452
1,9,48,276,10000,86,4.980259042
2,17,48,278,10000,41,518.8957222
1,12,20,283,9000,57,31.5265245
3,12,95,276,10000,69,230.0558674
3,19,128,276,10000,74,662.8822224
3,16,46,279,10000,48,903.370725
5,14,48,277,10000,44,242.1088542
4,8,41,275,10000,51,1239.795879
4,9,41,276,10000,47,2.907563023
2,16,41,278,10000,44,232.3036286
1,8,31,277,10000,93,33.7681532
5,13,18,278,10000,80,3.832847323
4,18,95,277,10000,51,8.60094938
1,14,63,281,10000,31,681.5610543
2,9,63,277,10000,88,827.5899104
2,18,48,274,9000,99,120.1177275
4,13,46,277,10000,88,659.501952
5,11,28,274,10000,50,391.1798096
2,13,63,276,10000,64,32.02430892
5,15,20,287,10000,20,723.9077494
2,13,95,276,10000,64,2287.719371
5,15,12,287,10000,20,2555.41405
4,15,48,278,10000,52,28.57189736
2,16,59,278,10000,77,297.3815591
1,17,48,282,10000,45,480.9698973
5,17,48,277,10000,44,138.4974227
5,12,20,275,10000,47,627.6904663
3,10,18,275,10000,88,1259.454945
3,14,34,276,10000,64,68.57851522
5,13,18,276,10000,47,716.1889058
4,14,48,278,10000,88,343.6893543
2,10,128,274,10000,74,797.1523982
5,15,12,286,10000,54,2582.198839
1,13,48,281,10000,65,10.35447766
1,10,26,276,10000,82,89.81983019
4,19,11,286,10000,24,11.11837854
4,18,46,277,10000,51,414.1439294
3,11,41,276,10000,74,921.5320726
4,18,18,277,10000,51,83.34832577
2,13,12,277,10000,64,18.31119548
3,14,22,276,10000,64,54.15074777
4,12,41,284,10000,27,467.24081
5,19,59,277,10000,48,543.9040745
2,13,59,275,10000,69,1773.112953
5,9,12,276,8000,86,221.5596233
5,17,26,288,10000,19,16.33852751
3,10,48,275,10000,88,49.4634768
3,15,63,279,10000,48,681.14775
2,14,41,279,10000,60,242.9152195
2,15,34,277,10000,80,1091.420846
3,16,63,277,10000,55,1458.289258
1,12,34,279,10000,48,343.2675409
4,13,48,285,10000,23,15.28015988
1,10,46,275,10000,80,1060.918084
1,12,47,279,10000,82,11.82697221
3,17,47,286,10000,24,2031.273485
3,17,128,286,10000,24,1154.746524
5,14,95,288,10000,22,749.1822517
1,14,48,285,10000,54,30.41072641
5,10,20,273,10000,75,29.73703302
5,11,11,277,10000,86,195.6184605
5,19,59,287,10000,20,249.4770301
1,17,31,282,10000,24,22.79870736
3,10,47,275,10000,69,25.2147508
4,19,48,276,10000,55,58.15195789
5,17,31,277,10000,44,174.5880779
3,14,18,279,10000,52,82.43500389
5,18,11,283,10000,61,65.6789672
3,16,95,286,10000,24,720.4790631
5,19,48,277,10000,93,56.77813422
2,15,18,273,550,73,333.3010123
3,12,26,276,10000,69,143.0381663
5,11,11,279,7000,93,123.5910283
2,12,47,277,10000,92,10.96081361
5,13,11,287,10000,22,84.48921506
3,13,41,284,10000,25,25.15086719
3,19,46,276,10000,74,2794.135783
3,16,22,277,10000,55,91.97638183
2,18,48,278,10000,44,462.8221187
3,17,48,280,10000,45,214.3790381
1,10,26,277,10000,93,28.39612997
3,10,46,275,10000,88,324.7976301
4,7,12,274,10000,83,1311.752184
2,7,11,277,10000,69,398.3561802
4,13,18,277,10000,88,111.6020051
5,11,26,282,10000,34,92.12383567
1,7,11,271,10000,86,66.00707286
2,14,48,277,10000,51,64.67881305
5,14,26,285,10000,62,159.836734
2,11,24,278,10000,60,0.484076937
1,18,59,282,10000,24,4102.628914
5,12,34,275,10000,47,82.13906
2,14,26,277,10000,51,8.909261699
5,15,12,287,10000,20,2121.652187
5,16,41,288,10000,21,502.2467757
4,11,128,276,10000,100,31.41483459
1,15,41,282,10000,26,368.0496905
1,9,48,277,9000,93,667.7953535
5,14,128,285,10000,62,943.4423934
5,11,48,274,10000,50,915.3987187
4,17,31,286,10000,24,637.5971374
2,11,34,274,10000,74,117.2605045
4,16,11,278,10000,48,414.343028
4,12,18,275,10000,69,1008.786292
1,10,63,276,10000,82,2.497357778
4,13,47,277,10000,88,363.6267298
3,9,31,273,10000,80,627.7145738
2,12,20,275,10000,69,207.9433043
1,17,95,286,10000,43,92.46522575
3,16,41,279,10000,48,507.9853667
3,8,47,273,10000,80,180.996405
1,10,18,275,10000,80,176.7266407
1,8,95,276,10000,86,665.7836342
2,11,59,278,10000,60,885.8189029
3,14,22,285,10000,23,77.79303252
1,9,26,276,10000,86,356.6503595
3,19,26,276,10000,74,352.7150406
3,17,128,277,10000,64,23.81211193
2,13,48,282,10000,31,82.14542381
1,11,18,277,10000,93,6.638686302
4,9,48,274,10000,74,980.0376036
3,7,63,274,10000,86,900.2345397
2,12,11,275,10000,69,256.7683749
4,14,95,278,10000,88,19.95448729
2,11,63,278,10000,60,755.7253425
5,17,18,288,10000,19,2.040556882
4,7,31,274,10000,83,699.6984963
5,17,26,284,10000,57,518.0288571
1,9,24,273,10000,57,813.0764124
1,16,18,285,10000,46,5.031570792
1,12,18,283,9000,57,122.4691101
5,9,47,276,8000,86,11.75627152
5,9,26,276,8000,86,48.47960018
1,14,48,280,10000,52,23.83348717
5,9,46,278,1100,93,601.0374785
5,11,128,279,7000,93,630.7113316
2,10,26,274,10000,74,180.4563946
2,15,48,273,550,73,54.02010324
1,15,59,282,10000,26,1715.72343
5,9,95,272,10000,63,736.9732103
5,13,47,287,10000,22,266.1608222
5,7,18,270,10000,73,424.5515017
5,18,95,287,10000,20,13.49317497
2,18,47,277,10000,69,648.7410727
3,16,12,277,10000,55,878.7871791
5,7,12,277,3100,93,1634.119896
1,16,41,282,10000,45,6.626456596
3,12,24,279,10000,60,1086.178892
2,10,41,277,10000,92,34.7356826
5,12,128,285,10000,27,785.4995724
3,17,41,286,10000,24,1252.276911
4,9,59,276,10000,47,563.1766244
1,15,59,282,10000,26,136.5718752
5,12,20,285,10000,27,1706.802267
3,14,48,285,10000,23,1.074070287
4,15,95,286,10000,22,138.8535105
2,8,41,274,10000,74,576.9826897
4,12,22,276,10000,100,10.24069836
4,18,18,286,10000,24,14.59720894
2,7,22,277,10000,69,57.00791524
5,11,59,282,10000,34,326.3251695
1,9,47,277,9000,86,487.1729392
1,12,48,279,10000,82,23.68117193
1,17,128,278,10000,60,144.4464815
2,19,41,277,10000,69,13.67859189
3,16,95,277,10000,64,526.4250874
5,14,28,277,10000,44,224.6801227
2,12,18,277,10000,92,152.8637249
4,16,24,279,10000,71,963.909372
5,16,22,285,10000,54,195.8655317
1,14,47,281,10000,31,9.679676724
3,15,95,285,10000,23,314.462495
1,8,48,276,10000,86,192.7658829
2,19,18,274,10000,93,247.5015292
3,19,63,279,10000,52,3469.208651
5,7,48,277,3100,93,349.4006812
1,15,31,281,10000,45,74.0183676
4,10,28,274,10000,74,157.8251004
3,12,20,276,10000,69,27.80340299
2,11,26,275,10000,74,435.4965756
4,9,48,274,10000,74,412.1025376
3,15,20,277,10000,60,14.02377846
1,11,26,277,10000,64,14.22161183
5,17,59,277,10000,44,2412.810497
1,10,12,277,10000,93,1171.690145
1,7,41,271,10000,86,692.2731208
1,12,22,279,10000,82,11.03252733
5,10,47,273,10000,75,189.7768717
3,13,59,279,10000,52,1406.133751
5,8,47,271,10000,68,45.05477614
1,19,18,277,10000,69,628.4972345
3,9,95,275,10000,51,869.4839313
5,15,28,286,10000,54,642.1645874
1,18,95,284,10000,53,1184.906232
2,8,46,268,10000,85,81.51725376
5,12,41,281,10000,87,360.4734393
5,13,46,283,10000,76,1560.263798
4,19,11,276,10000,55,79.11517228
1,10,12,276,10000,82,313.8308814
2,14,11,277,10000,51,224.2421577
1,13,18,279,10000,60,78.83334768
5,15,18,279,10000,81,914.3018302
1,10,24,276,10000,82,200.5360481
4,10,22,279,10000,38,138.5878148
4,9,18,274,10000,74,638.9320119
4,18,22,280,10000,65,500.8274012
5,17,12,277,10000,44,429.0118658
5,9,20,275,10000,64,89.29158111
1,10,24,276,10000,82,281.6496383
5,12,47,278,10000,80,32.17662433
4,14,47,286,10000,24,1632.210639
4,12,128,276,10000,100,315.5302275
2,11,128,278,10000,60,390.3525312
3,11,41,276,10000,74,590.5615933
2,13,41,275,10000,69,579.42961
4,11,12,282,10000,34,519.2631033
2,16,48,278,10000,77,261.1470575
1,9,22,277,9000,93,372.0571618
4,18,95,286,10000,24,837.3735607
5,9,31,272,10000,63,562.182371
3,10,41,275,10000,88,1171.306703
5,19,28,282,10000,66,3.115556055
2,11,63,279,10000,41,609.1195945
5,9,31,275,10000,64,238.6426788
1,15,59,282,10000,49,510.5522971
3,11,48,282,10000,29,15.47328867
3,19,18,285,10000,23,606.0297791
5,13,41,276,10000,47,830.0082947
5,19,11,287,10000,20,178.5659266
2,9,47,277,10000,88,997.3840425
2,10,47,277,10000,92,154.8893171
4,19,48,279,10000,70,1.758226323
1,18,12,284,10000,53,1524.392194
5,19,12,277,10000,48,2847.824743
3,17,18,286,10000,24,228.0516987
4,10,41,274,10000,74,318.9874327
4,16,41,279,10000,71,271.2341504
3,19,48,276,10000,74,735.4695562
5,19,12,277,10000,93,701.0234991
4,12,47,275,10000,69,982.9309551
4,12,48,275,10000,69,681.9816937
4,11,11,276,10000,100,390.8628953
4,16,128,278,10000,48,11.24171832
2,15,24,277,10000,80,835.6623082
1,10,28,279,9000,81,354.9364561
3,14,28,276,10000,64,3259.778151
4,13,11,285,10000,23,225.8027032
4,10,12,274,10000,74,223.0760534
5,14,41,288,10000,22,476.4650431
4,19,128,276,10000,55,2276.882405
2,12,20,276,10000,69,94.31815881
2,16,128,278,10000,77,246.2154045
4,11,47,274,10000,74,1628.935374
5,11,24,282,10000,34,15.5407082
2,13,48,276,10000,64,363.2698898
2,8,48,274,10000,74,576.5109399
5,12,48,281,10000,87,293.415151
5,10,48,278,3200,100,11.21281926
3,10,18,275,10000,88,409.2391142
3,14,11,285,10000,23,471.4074812
3,14,48,279,10000,52,527.7227528
5,17,41,284,10000,57,658.5835082
5,15,41,286,10000,54,358.6843388
2,19,41,274,10000,93,15.03368713
4,11,48,276,10000,100,1192.517412
2,11,20,278,10000,60,294.2842949
5,11,95,279,7000,93,837.7280212
2,16,31,278,10000,77,524.1697453
4,16,47,287,10000,22,570.0510267
5,10,20,276,9000,93,1011.057938
5,14,59,288,10000,22,2195.66226
3,17,26,277,10000,64,1741.497239
4,12,24,275,10000,69,1105.469626
4,16,63,279,10000,71,2030.534872
1,9,18,277,9000,93,1443.721835
4,17,34,277,10000,51,280.8179856
2,15,18,278,10000,48,425.8010782
2,11,47,279,10000,41,15.07918037
2,7,18,277,10000,69,6.38258982
3,12,41,283,10000,29,47.11546159
5,12,18,278,10000,80,1453.684219
4,17,34,280,10000,65,808.9503203
1,15,48,286,10000,47,861.8540187
1,7,128,271,10000,86,629.1678928
2,13,41,277,10000,64,1666.77858
3,19,34,285,10000,23,16.05613838
1,12,48,283,9000,57,25.69013014
3,9,41,274,10000,86,274.095781
2,13,12,282,10000,31,964.4882352
5,18,41,277,10000,44,2241.2828
1,16,95,280,10000,56,192.6027569
1,16,28,280,10000,56,203.0139351
4,12,22,275,10000,69,1774.401657
1,7,48,271,10000,86,12.79198098
2,8,12,274,10000,74,1869.262328
2,10,24,277,10000,92,639.9854818
3,19,18,279,10000,52,452.3364003
5,19,12,277,10000,93,597.3046491
1,18,128,284,10000,53,887.6710191
3,11,22,275,10000,69,846.8849952
1,9,12,277,9000,93,699.7885792
2,14,48,279,10000,60,2611.317178
1,8,63,275,8000,93,1764.467821
2,16,28,278,10000,44,184.0254085
5,15,47,279,10000,81,1996.022985
2,19,59,277,10000,69,504.711974
5,15,24,286,10000,54,800.1758545
1,7,41,271,10000,86,137.5751686
4,13,34,277,10000,88,755.241616
3,9,18,274,10000,86,65.05257291
2,11,12,274,10000,74,5.757495143
3,11,47,275,10000,69,154.6910598
3,17,41,277,10000,64,938.1197815
2,11,95,275,10000,74,845.3507683
2,17,18,278,10000,41,879.7102133
3,15,26,277,10000,60,21.19907542
1,15,18,281,10000,45,32.71867606
3,12,18,283,10000,29,404.0129187
1,14,24,281,10000,31,804.3520849
2,15,31,273,550,73,52.79606196
1,17,24,278,10000,60,875.5729733
4,16,41,279,10000,71,36.18454866
2,11,63,279,10000,41,667.3729908
1,14,18,281,10000,85,353.2200797
4,10,20,274,10000,74,2.477429324
4,11,28,282,10000,34,64.22848268
1,9,128,277,9000,93,1684.818993
5,15,12,279,10000,81,857.1958038
2,18,48,274,9000,99,233.5222118
4,16,12,287,10000,22,1027.85235
5,12,31,281,10000,87,27.69671221
1,10,24,279,9000,81,641.6273175
3,19,26,285,10000,23,119.1378606
5,12,48,275,10000,47,260.1757743
1,10,48,276,10000,82,19.23699315
2,11,128,278,10000,60,227.8969631
3,12,18,279,10000,60,294.2844481
5,13,41,283,10000,76,397.5570302
5,13,41,283,10000,76,195.2826694
3,11,48,275,10000,69,373.6405369
1,9,47,277,9000,93,1607.131874
4,17,12,277,10000,51,132.0335332
4,19,28,276,10000,55,11.14994766
2,13,128,277,10000,64,38.0720137
5,9,63,275,10000,64,934.2597393
1,13,20,279,10000,60,63.2925878
5,8,11,277,1200,100,262.578472
1,8,41,271,10000,86,768.3904795
5,19,22,287,10000,20,130.0242103
5,13,24,283,10000,76,773.0656748
5,16,28,285,10000,54,371.120282
5,16,63,288,10000,21,2574.850486
2,12,47,276,10000,69,264.9930045
2,9,41,277,10000,88,161.1284153
5,16,18,278,10000,44,239.9130124
5,11,20,277,10000,86,348.2304504
3,10,20,279,10000,38,164.071927
1,12,26,280,10000,81,5.521775135
1,14,128,280,10000,52,1095.868461
1,11,11,277,10000,64,6.400216448
3,10,31,275,10000,69,33.41236989
2,11,31,279,10000,41,582.888984
5,10,12,276,9000,93,13.11172981
2,10,18,277,10000,92,227.1558676
2,13,11,276,10000,64,359.5845196
1,15,34,281,10000,45,91.84596346
5,9,12,278,1100,93,1795.443563
4,7,59,274,10000,83,7.578191949
5,18,41,287,10000,20,83.29175297
5,13,41,287,10000,22,16.51846904
2,11,12,279,10000,41,1174.513813
1,8,12,277,10000,93,216.7318378
2,16,41,273,4200,99,345.1360844
3,7,48,274,10000,86,1026.985421
4,10,28,274,10000,74,858.5466736
5,9,18,272,10000,63,303.8462609
2,10,48,274,10000,74,420.1890127
1,16,18,280,10000,56,106.8590297
2,18,63,277,10000,69,1286.235272
2,17,18,278,10000,41,359.2105297
1,19,18,281,10000,61,72.88774585
2,11,48,274,10000,74,602.4217086
5,14,18,279,10000,75,9.569647561
5,19,11,282,10000,66,2.95369329
3,16,18,279,10000,48,1299.303171
5,15,63,277,10000,44,1684.368286
5,16,46,288,10000,21,434.0250786
3,14,18,276,10000,64,275.6716725
4,18,41,286,10000,24,870.551372
5,15,59,287,10000,20,2532.820356
4,10,63,279,10000,38,1762.179918
4,12,20,276,10000,100,60.9341158
5,9,22,278,1100,93,114.1620149
2,15,28,278,10000,48,439.1290677
4,15,24,279,10000,70,1392.558686
3,7,95,274,10000,86,833.0182374
2,12,18,277,10000,92,335.5851867
3,15,128,285,10000,23,298.1273252
1,15,46,282,10000,49,494.9609248
3,12,47,276,10000,69,74.83117915
3,10,12,275,10000,88,296.1229174
5,9,22,276,8000,86,551.671843
5,8,12,271,10000,68,487.2751874
2,15,128,278,10000,48,134.2505959
4,15,12,279,10000,70,2299.028573
5,8,41,270,10000,79,83.53216552
3,14,41,279,10000,52,347.8387602
3,18,48,280,10000,48,555.8356546
5,15,95,287,10000,20,1064.932567
1,10,41,275,10000,80,84.69415187
3,17,12,280,10000,45,2125.33092
1,17,18,282,10000,45,1656.985387
1,14,41,281,10000,85,29.61707432
4,9,41,274,10000,74,333.8017149
3,16,28,277,10000,64,136.5563661
2,19,18,274,10000,93,712.2879192
2,9,12,274,10000,74,2607.713583
1,16,18,282,10000,45,4.784588324
4,7,48,274,10000,83,43.63627417
3,8,22,273,10000,80,174.4936344
1,10,48,277,10000,93,42.21985216
3,15,22,279,10000,48,105.8958036
4,11,59,276,10000,100,594.2361133
3,13,41,276,10000,69,112.1619465
5,10,12,278,3200,100,221.8825989
2,11,41,279,10000,41,36.1720927
5,17,20,288,10000,19,49.66286754
5,11,34,279,7000,93,9.557867789
3,17,12,286,10000,24,878.4514871
5,18,31,287,10000,20,760.0161068
3,8,63,271,10000,86,526.9618696
3,7,48,271,10000,79,113.3035978
1,11,47,277,10000,64,673.2852832
5,10,128,279,10000,41,1287.880557
1,11,41,277,10000,64,1241.384986
1,12,28,279,10000,82,47.55329829
2,18,11,278,10000,44,211.6028358
2,12,18,275,10000,69,322.3493758
4,15,63,286,10000,22,726.8606383
3,16,11,277,10000,64,414.07115
2,17,22,274,10000,99,260.9255863
1,14,59,281,10000,85,1656.081745
1,18,31,278,10000,68,766.4795643
1,16,12,282,10000,45,306.1417401
2,11,47,274,10000,74,149.0310019
4,9,20,276,10000,47,7.516094151
3,18,22,286,10000,24,296.883002
4,19,11,286,10000,24,408.5072601
1,10,18,279,9000,81,70.50695727
3,11,20,276,10000,74,94.8978386
5,14,18,279,10000,75,466.2961879
1,18,12,278,10000,68,3154.649977
2,18,41,277,10000,69,400.9367385
2,9,18,277,10000,88,525.7765192
1,9,46,277,9000,93,1022.665583
1,9,12,273,10000,57,2821.926064
4,11,128,282,10000,34,187.7052107
2,14,18,277,10000,51,90.3584072
4,14,31,286,10000,24,386.4131714
3,16,12,277,10000,64,427.5582287
1,10,18,275,10000,80,483.0310574
2,18,18,274,9000,99,873.6094532
3,14,34,279,10000,52,2699.266632
4,16,31,279,10000,71,315.6283143
2,11,28,274,10000,74,78.64150367
5,19,31,282,10000,66,543.7682133
3,10,48,279,10000,38,106.1141815
2,12,48,277,10000,92,14.03148843
2,11,41,278,10000,60,82.42860778
2,14,26,279,10000,60,1997.291633
4,16,48,279,10000,71,286.9090151
2,18,59,274,9000,99,2560.246204
1,11,46,277,10000,93,452.3012715
2,13,12,282,10000,31,42.54626821
3,10,47,275,10000,88,30.90927685
1,9,34,277,9000,86,18.18896886
1,13,12,283,10000,61,314.3372372
1,15,18,282,10000,26,225.6387963
5,16,31,285,10000,54,1034.477908
2,18,47,274,9000,99,67.43226882
2,14,31,276,10000,59,1.131284639
5,19,24,282,10000,66,141.6949315
1,16,59,280,10000,56,222.0691051
1,16,41,280,10000,56,46.18629078
5,8,31,271,10000,68,9.756189766
5,15,28,277,10000,44,980.7714412
5,15,46,279,10000,81,1725.823523
4,12,41,275,10000,69,684.6123141
2,12,26,281,10000,36,180.0450867
5,9,128,275,10000,64,741.8792833
1,17,41,278,10000,60,959.8122914
4,14,47,278,10000,88,3011.727847
2,19,18,277,10000,69,277.5708917
4,9,41,275,10000,93,9.464054096
3,19,95,279,10000,52,261.2287865
5,11,34,274,10000,50,28.13690689
1,19,28,281,10000,61,14.14981874
5,19,28,277,10000,93,19.6910089
4,12,18,284,10000,27,458.7206503
4,18,26,280,10000,65,761.6243141
5,8,48,270,10000,79,260.7147301
5,11,48,279,7000,93,425.1611367
4,15,46,286,10000,22,1907.80164
2,9,59,277,10000,88,900.8777349
5,19,11,287,10000,20,412.5717443
1,17,41,282,10000,45,707.9234209
4,10,26,279,10000,38,16.02186097
5,19,12,282,10000,66,2287.93378
5,12,18,285,10000,27,699.879642
1,16,20,282,10000,45,5.258421506
1,11,20,277,10000,93,305.7330803
5,9,46,276,8000,86,13.00578934
3,14,59,276,10000,64,3271.133879
4,12,41,284,10000,27,299.2176107
5,19,24,287,10000,20,144.6602128
5,13,20,276,10000,47,972.0420069
4,18,95,286,10000,24,334.1850325
5,14,47,285,10000,62,2427.085842
1,15,12,282,10000,49,611.5518355
1,7,24,275,10000,86,716.3080877
3,13,31,284,10000,25,13.88913467
1,18,95,278,10000,68,411.0531769
1,9,48,276,10000,86,84.75409539
5,7,28,277,3100,93,348.6192188
2,17,26,274,10000,99,1198.280298
3,11,48,276,10000,74,71.2441183
4,9,18,274,10000,74,236.2612095
1,8,24,276,10000,86,628.121591
1,13,48,283,10000,61,19.57141306
5,13,12,278,10000,80,2319.335557
5,9,18,272,10000,63,698.9388932
2,8,41,268,10000,85,1277.867665
3,9,41,274,10000,86,524.0643597
4,19,18,276,10000,55,537.3934366
3,19,11,279,10000,52,120.3600625
3,14,48,279,10000,52,95.94741929
1,8,41,271,10000,86,60.26843852
5,15,46,287,10000,20,2771.501439
2,14,47,279,10000,60,2370.670606
4,8,31,274,10000,80,193.0299596
3,15,18,285,10000,23,5.713496173
1,12,41,280,10000,81,394.8422728
5,11,12,282,10000,34,474.1318375
3,11,41,276,10000,74,328.0179407
4,16,34,278,10000,48,205.0325523
4,12,47,284,10000,27,2139.872046
2,8,12,274,10000,74,315.0612343
5,19,47,277,10000,48,999.5827202
1,17,24,282,10000,24,560.7472295
3,19,48,276,10000,74,189.5258102
4,8,41,275,10000,51,1101.313136
1,12,46,279,10000,48,31.88342303
3,16,20,279,10000,48,78.88437778
2,14,95,279,10000,60,414.3614514
2,18,12,278,10000,44,2297.3978
2,11,63,275,10000,74,1004.566908
1,18,22,284,10000,53,83.94127294
5,8,12,271,10000,68,211.1826474
1,14,18,281,10000,31,391.1437276
4,17,48,277,10000,51,61.25011773
5,18,18,277,10000,44,88.20710277
1,13,11,281,10000,65,327.0381296
2,9,48,274,10000,74,299.7729469
5,13,12,287,10000,22,36.33529936
1,17,12,278,10000,60,497.3994853
2,13,20,275,10000,69,739.6414308
1,10,20,277,10000,93,181.8419157
5,9,41,278,1100,93,55.42546776
5,10,128,278,3200,100,986.9620974
5,18,48,277,10000,44,516.9142588
5,10,18,278,3200,100,287.5219218
3,19,46,276,10000,74,540.0860509
4,14,12,277,10000,55,1302.530381
2,14,18,283,10000,25,747.556019
2,19,18,278,10000,48,0.284805894
1,16,59,280,10000,56,1373.380345
1,18,18,282,10000,24,29.93699988
5,9,128,275,10000,64,1439.069511
5,19,48,277,10000,48,22.10198946
1,9,18,273,10000,57,487.4006676
4,14,48,278,10000,88,339.5196321
1,16,48,282,10000,45,48.81502493
4,16,20,287,10000,22,546.869772
2,19,22,274,10000,93,180.5101014
2,12,41,275,10000,69,53.05804622
3,9,12,273,10000,80,442.1677927
4,19,12,279,10000,70,50.51931728
1,9,47,277,9000,86,132.6863354
4,12,31,284,10000,27,55.16075771
3,19,12,285,10000,23,6.367038022
4,9,18,274,10000,74,32.04470635
5,14,59,279,10000,75,529.4723793
3,19,24,285,10000,23,4.34114942
3,15,63,277,10000,60,304.2170183
5,8,41,271,10000,68,453.814398
2,15,41,277,10000,80,538.0190811
2,12,24,276,10000,69,500.297329
3,10,95,279,10000,38,67.46073149
4,10,12,279,10000,38,287.4969064
1,19,22,277,10000,69,114.924815
2,14,48,279,10000,60,73.45826875
4,15,12,286,10000,22,1245.915228
5,18,48,277,10000,44,12.95997216
3,13,12,284,10000,25,611.0565158
3,17,26,277,10000,64,710.8013078
4,8,24,275,10000,51,310.2081136
4,14,28,277,10000,55,8.098487296
1,19,41,277,10000,69,231.0305043
4,13,59,285,10000,23,1739.799118
5,18,18,287,10000,20,9.863681518
4,12,31,276,10000,100,668.8776424
2,14,48,277,10000,51,69.88882336
4,7,18,274,10000,83,38.99275957
3,10,18,275,10000,88,399.7690116
4,15,28,286,10000,22,13.97775178
3,19,31,279,10000,52,440.8477038
